OperatorName,Address.City,Address.PostalCode,Address.Street,Address.HouseNum,lat,lon,charger_count
AVIA VOLT Suisse AG,Landquart,7302,Kantonsstrasse 20,,46.96744,9.56316,3
AVIA VOLT Suisse AG,Muttenz,4132,Birsfelderstrasse 44,,47.535959,7.634035,3
AVIA VOLT Suisse AG,Niederbüren,9246,Staatsstrasse 14,,47.46506,9.20116,3
AVIA VOLT Suisse AG,Poschiavo,7746,Spinadascio 2,,46.298487,10.073792,3
AVIA VOLT Suisse AG,Samedan,7503,Via Retica,,46.53302,9.87178,3
AVIA VOLT Suisse AG,Samnaun,7562,Schulstrasse 16,,46.95994,10.40177,3
AVIA VOLT Suisse AG,Samnaun,7563,Musellastrasse 35,,46.94243,10.35735,3
AVIA VOLT Suisse AG,Splügen,7435,Bodawäg 2,,46.55348,9.32436,3
AVIA VOLT Suisse AG,Splügen,7435,Italienische Strasse 11,,46.55329,9.32506,3
AVIA VOLT Suisse AG,Vella,7144,Pellas 213,,46.71741,9.16993,3
AVIA VOLT Suisse AG,Zurich,8001,Hirschengraben 15,,47.37236,8.54683,3
AVIA VOLT Suisse AG,Zurich,8027,Seestrasse 220,,47.352634,8.53154,3
AVIA VOLT Suisse AG,Zuzwil,9524,Herbergstrasse 21,,47.47105,9.11232,3
AVIA VOLT Suisse AG,Albula-Alvra,7450,Bahnhof,,46.663891,9.572299,2
AVIA VOLT Suisse AG,Allschwil,4123,Hagmattstrasse 7a,,47.5562,7.5421,2
AVIA VOLT Suisse AG,Altnau,8595,Landstrasse 25,,47.61769874,9.26877589,2
AVIA VOLT Suisse AG,Andeer,7440,Veia Granda 2,,46.60582,9.42697,2
AVIA VOLT Suisse AG,Arbon,9320,Egnacherstrasse 4,,47.52119,9.41422,2
AVIA VOLT Suisse AG,Basel,4058,Rebgasse 20,,47.560477,7.594066,2
AVIA VOLT Suisse AG,Bergün Filisur,7482,Bahnhofstrasse,,46.673772,9.679204,2
AVIA VOLT Suisse AG,Bern,3000,Weltpoststrasse 5,,46.938898,7.475535,2
AVIA VOLT Suisse AG,Biel,2504,Solothurnstrasse 122,,47.15963,7.27843,2
AVIA VOLT Suisse AG,Brusio,7743,Borgo 320,,46.25815,10.12658,2
AVIA VOLT Suisse AG,Brusio,7744,Via Cantonale 61,,46.23379,10.14242,2
AVIA VOLT Suisse AG,Buchs,9470,A13,,47.14547804,9.50197956,2
AVIA VOLT Suisse AG,Buchs,9470,A13,,47.14637379,9.49980941,2
AVIA VOLT Suisse AG,Conthey,1964,Route Cantonale 4,,46.224699,7.295292,2
AVIA VOLT Suisse AG,Davos,7270,Wildenerstrasse,,46.788138,9.817101,2
AVIA VOLT Suisse AG,Dürnten,8632,Schulstrasse 6,,47.26593,8.8508,2
AVIA VOLT Suisse AG,Dürnten,8635,Rütistrasse 1,,47.27793,8.842717,2
AVIA VOLT Suisse AG,Egg,8132,Im Hanselmaa 2,,47.30428,8.69087,2
AVIA VOLT Suisse AG,Eich,6205,Eichhofstrasse,,47.15091,8.167439,2
AVIA VOLT Suisse AG,Elsau,8352,Im Tubental 4,,47.49952,8.78703,2
AVIA VOLT Suisse AG,Frauenfeld,8500,Sägereistrasse 5,,47.56383,8.90731,2
AVIA VOLT Suisse AG,Frauenfeld,8500,Zürcherstrasse 281,,47.56288442,8.9069309,2
AVIA VOLT Suisse AG,Grand-Lancy,1212,Route des Jeunes 10,,46.17931,6.127816,2
AVIA VOLT Suisse AG,Kaltbach,6212,Moosblick,,47.184949,8.054549,2
AVIA VOLT Suisse AG,Klosters,7250,Bahnhofstrasse 2,,46.86851,9.88065,2
AVIA VOLT Suisse AG,Klosters,7250,Gotschnastrasse 17,,46.86872,9.880678,2
AVIA VOLT Suisse AG,Klosters,7250,Landstrasse 95,,46.877787,9.880403,2
AVIA VOLT Suisse AG,Klosters,7250,Monbielstrasse,,46.86075,9.92258,2
AVIA VOLT Suisse AG,Klosters,7250,Schlappinstrasse,,46.88345,9.87597,2
AVIA VOLT Suisse AG,Kottwil,6217,Moosgasse,,47.162663,8.044492,2
AVIA VOLT Suisse AG,Kriens,6010,Luzernerstrasse 56,,47.034365,8.286833,2
